Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Rwdd3	ENSMUST00000170781.1	RWD domain containing 3 	148	1	1	0	0	0	mmu-miR-223-5p	-0.02	-0.28	< 0.1
Slc9a7	ENSMUST00000072451.5	solute carrier family 9 (sodium/hydrogen exchanger), member 7 	102	1	1	0	0	0	mmu-miR-223-5p	-0.02	-0.03	< 0.1
Gm6406	ENSMUST00000071302.2	predicted gene 6406 	7	1	0	1	0	1	mmu-miR-223-5p	-0.02	-0.08	< 0.1
Cdca2	ENSMUST00000150006.3	cell division cycle associated 2 	171	2	1	0	1	0	mmu-miR-223-5p	-0.02	-0.15	< 0.1
Lrrc4	ENSMUST00000062304.6	leucine rich repeat containing 4 	15	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.09	< 0.1
Gng13	ENSMUST00000172002.2	guanine nucleotide binding protein (G protein), gamma 13 	29	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.13	< 0.1
Trub2	ENSMUST00000048044.6	TruB pseudouridine (psi) synthase homolog 2 (E. coli) 	270	2	0	0	2	1	mmu-miR-223-5p	-0.02	-0.17	< 0.1
Cep128	ENSMUST00000141429.2	centrosomal protein 128 	63	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.17	< 0.1
Slc6a5	ENSMUST00000056442.6	solute carrier family 6 (neurotransmitter transporter, glycine), member 5 	6	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Rxfp1	ENSMUST00000078527.7	relaxin/insulin-like family peptide receptor 1 	8	1	0	0	1	2	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Cc2d1b	ENSMUST00000030320.7	coiled-coil and C2 domain containing 1B 	62	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.09	< 0.1
Cbx5	ENSMUST00000118152.2	chromobox 5 	1766	2	0	1	1	2	mmu-miR-223-5p	-0.02	-0.09	< 0.1
Ccdc47	ENSMUST00000002043.4	coiled-coil domain containing 47 	1550	1	0	0	1	1	mmu-miR-223-5p	-0.02	-0.12	< 0.1
Stx17	ENSMUST00000107720.3	syntaxin 17 	664	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.04	< 0.1
P4ha1	ENSMUST00000009789.9	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha 1 polypeptide 	1819	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.13	< 0.1
9130019O22Rik	ENSMUST00000049052.3	RIKEN cDNA 9130019O22 gene 	135	1	0	1	0	1	mmu-miR-223-5p	-0.02	-0.04	< 0.1
Scgb1b27	ENSMUST00000085618.4	secretoglobin, family 1B, member 27 	6	1	1	0	0	1	mmu-miR-223-5p	-0.02	-0.17	< 0.1
Bmp8a	ENSMUST00000102641.4	bone morphogenetic protein 8a 	19	1	0	0	1	1	mmu-miR-223-5p	-0.02	-0.04	< 0.1
Sgcb	ENSMUST00000081170.7	sarcoglycan, beta (dystrophin-associated glycoprotein) 	675	1	0	0	1	2	mmu-miR-223-5p	-0.02	-0.04	< 0.1
D130040H23Rik	ENSMUST00000078257.6	RIKEN cDNA D130040H23 gene 	83	2	0	1	1	0	mmu-miR-223-5p	-0.02	-0.03	< 0.1
Lingo2	ENSMUST00000164772.2	leucine rich repeat and Ig domain containing 2 	23	3	1	0	2	1	mmu-miR-223-5p	-0.02	-0.16	< 0.1
Dnaaf1	ENSMUST00000093100.2	dynein, axonemal assembly factor 1 	36	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.14	< 0.1
Gm10647	ENSMUST00000098612.2	predicted gene 10647 	7	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.09	< 0.1
Pank2	ENSMUST00000150843.2	pantothenate kinase 2 	2231	1	1	0	0	0	mmu-miR-223-5p	-0.02	-0.13	< 0.1
Ppp4r4	ENSMUST00000021631.6	protein phosphatase 4, regulatory subunit 4 	90	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.17	< 0.1
Plscr1	ENSMUST00000093801.4	phospholipid scramblase 1 	388	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.14	< 0.1
Mlxipl	ENSMUST00000005507.4	MLX interacting protein-like 	1226	4	1	1	2	0	mmu-miR-223-5p	-0.02	-0.12	< 0.1
Ptpn14	ENSMUST00000027898.5	protein tyrosine phosphatase, non-receptor type 14 	937	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Dtna	ENSMUST00000115832.2	dystrobrevin alpha 	273	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Gbp4	ENSMUST00000100962.3	guanylate binding protein 4 	102	2	0	2	0	0	mmu-miR-223-5p	-0.02	-0.19	< 0.1
Cand1	ENSMUST00000020315.7	cullin associated and neddylation disassociated 1 	2940	2	1	0	1	0	mmu-miR-223-5p	-0.02	-0.18	< 0.1
Mr1	ENSMUST00000027744.9	major histocompatibility complex, class I-related 	249	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.03	< 0.1
Tex2	ENSMUST00000042780.8	testis expressed gene 2 	1227	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Ubash3b	ENSMUST00000044155.9	ubiquitin associated and SH3 domain containing, B 	36	1	1	0	0	0	mmu-miR-223-5p	-0.02	-0.03	< 0.1
Slc6a6	ENSMUST00000032185.7	solute carrier family 6 (neurotransmitter transporter, taurine), member 6 	4087	1	0	0	1	2	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Col5a1	ENSMUST00000028280.8	collagen, type V, alpha 1 	2756	1	1	0	0	0	mmu-miR-223-5p	-0.02	-0.09	< 0.1
Timm17a	ENSMUST00000081104.4	translocase of inner mitochondrial membrane 17a 	10539	7	1	0	6	2	mmu-miR-223-5p	-0.02	-0.98	< 0.1
F2rl3	ENSMUST00000058099.8	coagulation factor II (thrombin) receptor-like 3 	26	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.03	< 0.1
Pdxk	ENSMUST00000105385.1	pyridoxal (pyridoxine, vitamin B6) kinase 	165	2	0	0	2	0	mmu-miR-223-5p	-0.02	-0.07	< 0.1
Tmod2	ENSMUST00000064433.4	tropomodulin 2 	83	2	1	0	1	0	mmu-miR-223-5p	-0.02	-0.07	< 0.1
Tmem207	ENSMUST00000165687.1	transmembrane protein 207 	70	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.18	< 0.1
Jmjd4	ENSMUST00000108777.4	jumonji domain containing 4 	760	3	0	1	2	1	mmu-miR-223-5p	-0.02	-0.15	< 0.1
Ptger2	ENSMUST00000046891.5	prostaglandin E receptor 2 (subtype EP2) 	25	1	0	0	1	1	mmu-miR-223-5p	-0.02	-0.06	< 0.1
Pgm3	ENSMUST00000070064.5	phosphoglucomutase 3 	832	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.23	< 0.1
Romo1	ENSMUST00000088610.5	reactive oxygen species modulator 1 	32	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.26	< 0.1
Vezt	ENSMUST00000119818.2	vezatin, adherens junctions transmembrane protein 	394	4	0	2	2	0	mmu-miR-223-5p	-0.02	-0.10	< 0.1
Unc5c	ENSMUST00000106236.3	unc-5 homolog C (C. elegans) 	49	3	0	1	2	1	mmu-miR-223-5p	-0.02	-0.04	< 0.1
Ptgfr	ENSMUST00000029670.5	prostaglandin F receptor 	172	1	1	0	0	1	mmu-miR-223-5p	-0.02	-0.03	< 0.1
Iqsec1	ENSMUST00000101151.4	IQ motif and Sec7 domain 1 	1850	1	0	1	0	1	mmu-miR-223-5p	-0.02	-0.03	< 0.1
Ttll4	ENSMUST00000042125.9	tubulin tyrosine ligase-like family, member 4 	651	1	1	0	0	0	mmu-miR-223-5p	-0.02	-0.03	< 0.1
Brwd1	ENSMUST00000113829.2	bromodomain and WD repeat domain containing 1 	547	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.04	< 0.1
Lrrc71	ENSMUST00000023846.5	leucine rich repeat containing 71 	50	1	0	0	1	1	mmu-miR-223-5p	-0.02	-0.05	< 0.1
Slc28a3	ENSMUST00000022036.8	solute carrier family 28 (sodium-coupled nucleoside transporter), member 3 	5	2	0	0	2	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Tmem151b	ENSMUST00000180252.1	transmembrane protein 151B 	21	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Msx3	ENSMUST00000055353.8	msh homeobox 3 	5	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Prkce	ENSMUST00000097275.3	protein kinase C, epsilon 	690	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Fnip2	ENSMUST00000076136.5	folliculin interacting protein 2 	297	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Iffo2	ENSMUST00000174078.1	intermediate filament family orphan 2 	867	2	0	0	2	1	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Zcchc3	ENSMUST00000099207.4	zinc finger, CCHC domain containing 3 	6	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Meis1	ENSMUST00000144988.2	Meis homeobox 1 	219	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Frrs1l	ENSMUST00000053681.5	ferric-chelate reductase 1 like 	11	1	0	1	0	1	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Zbtb7c	ENSMUST00000058997.8	zinc finger and BTB domain containing 7C 	85	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Ptprq	ENSMUST00000050702.7	protein tyrosine phosphatase, receptor type, Q 	9	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Adamts14	ENSMUST00000092486.5	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 14 	17	2	0	0	2	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Syt2	ENSMUST00000121990.1	synaptotagmin II 	5	1	0	1	0	1	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Slc6a17	ENSMUST00000169449.2	solute carrier family 6 (neurotransmitter transporter), member 17 	7	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Grin2b	ENSMUST00000053880.7	glutamate receptor, ionotropic, NMDA2B (epsilon 2) 	5	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Il12rb2	ENSMUST00000117441.2	interleukin 12 receptor, beta 2 	14	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Il1rapl1	ENSMUST00000113966.2	interleukin 1 receptor accessory protein-like 1 	5	1	0	1	0	1	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Hmcn1	ENSMUST00000074783.6	hemicentin 1 	49	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Scn1a	ENSMUST00000112366.2	sodium channel, voltage-gated, type I, alpha 	5	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
4930507D05Rik	ENSMUST00000181110.1	RIKEN cDNA 4930507D05 gene 	5	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Gm14214	ENSMUST00000184654.1	predicted gene 14214 	3	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Zcchc14	ENSMUST00000046386.4	zinc finger, CCHC domain containing 14 	162	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Lrrc15	ENSMUST00000064606.7	leucine rich repeat containing 15 	7	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Oprk1	ENSMUST00000160777.2	opioid receptor, kappa 1 	5	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Dnm3	ENSMUST00000086074.6	dynamin 3 	19	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Muc15	ENSMUST00000111017.3	mucin 15 	10	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Myo3b	ENSMUST00000112243.2	myosin IIIB 	7	2	0	0	2	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
L1cam	ENSMUST00000114430.2	L1 cell adhesion molecule 	20	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Sh3pxd2a	ENSMUST00000081619.3	SH3 and PX domains 2A 	2455	1	0	1	0	1	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Dennd1b	ENSMUST00000168527.2	DENN/MADD domain containing 1B 	918	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Ptrf	ENSMUST00000060792.5	polymerase I and transcript release factor 	15417	4	0	1	3	0	mmu-miR-223-5p	-0.02	-0.09	< 0.1
Ccdc136	ENSMUST00000096084.6	coiled-coil domain containing 136 	183	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Myo16	ENSMUST00000042103.8	myosin XVI 	11	1	0	1	0	1	mmu-miR-223-5p	-0.02	-0.02	< 0.1
4933408J17Rik	ENSMUST00000181835.1	RIKEN cDNA 4933408J17 gene 	5	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Ralgapb	ENSMUST00000109486.3	Ral GTPase activating protein, beta subunit (non-catalytic) 	957	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.03	< 0.1
Zcchc24	ENSMUST00000069180.7	zinc finger, CCHC domain containing 24 	6383	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Tnr	ENSMUST00000111669.3	tenascin R 	7	8	0	0	8	1	mmu-miR-223-5p	-0.02	-0.08	< 0.1
Gm3646	ENSMUST00000171319.2	predicted gene 3646 	143	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.10	< 0.1
D130043K22Rik	ENSMUST00000006893.8	RIKEN cDNA D130043K22 gene 	22	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.04	< 0.1
Mylk4	ENSMUST00000057428.5	myosin light chain kinase family, member 4 	9397	2	0	0	2	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Relb	ENSMUST00000094762.4	avian reticuloendotheliosis viral (v-rel) oncogene related B 	127	1	0	0	1	2	mmu-miR-223-5p	-0.02	-0.09	< 0.1
Ppp1r12b	ENSMUST00000045665.7	protein phosphatase 1, regulatory (inhibitor) subunit 12B 	2779	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Bivm	ENSMUST00000114709.2	basic, immunoglobulin-like variable motif containing 	624	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Padi2	ENSMUST00000030765.6	peptidyl arginine deiminase, type II 	188	2	0	0	2	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Shroom4	ENSMUST00000089520.2	shroom family member 4 	1496	1	0	1	0	2	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Ms4a4b	ENSMUST00000035258.8	membrane-spanning 4-domains, subfamily A, member 4B 	23	2	1	0	1	0	mmu-miR-223-5p	-0.02	-0.30	< 0.1
Podxl	ENSMUST00000026698.7	podocalyxin-like 	642	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Tcf24	ENSMUST00000185184.1	transcription factor 24 	370	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Guf1	ENSMUST00000087228.5	GUF1 GTPase homolog (S. cerevisiae) 	1132	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.10	< 0.1
Adcy7	ENSMUST00000169037.2	adenylate cyclase 7 	354	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Lrrc58	ENSMUST00000078717.6	leucine rich repeat containing 58 	92	1	1	0	0	0	mmu-miR-223-5p	-0.02	-0.19	< 0.1
Sfxn5	ENSMUST00000045846.6	sideroflexin 5 	131	1	0	1	0	1	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Cd2ap	ENSMUST00000024709.7	CD2-associated protein 	141	1	0	0	1	1	mmu-miR-223-5p	-0.02	-0.05	< 0.1
Ing3	ENSMUST00000031680.4	inhibitor of growth family, member 3 	348	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.13	< 0.1
Kcnk6	ENSMUST00000085818.4	potassium inwardly-rectifying channel, subfamily K, member 6 	41	2	0	0	2	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Dnm1l	ENSMUST00000023477.8	dynamin 1-like 	5344	1	0	0	1	2	mmu-miR-223-5p	-0.02	-0.06	< 0.1
Gm10447	ENSMUST00000084653.3	predicted gene 10447 	7	2	0	0	2	0	mmu-miR-223-5p	-0.02	-0.07	< 0.1
Ahcyl2	ENSMUST00000115242.3	S-adenosylhomocysteine hydrolase-like 2 	3246	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Ccna2	ENSMUST00000029270.4	cyclin A2 	3137	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.07	< 0.1
Cabp2	ENSMUST00000159556.2	calcium binding protein 2 	18	1	0	0	1	3	mmu-miR-223-5p	-0.02	-0.05	< 0.1
Alg11	ENSMUST00000072572.7	asparagine-linked glycosylation 11 (alpha-1,2-mannosyltransferase) 	1050	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Tal2	ENSMUST00000030124.3	T cell acute lymphocytic leukemia 2 	17	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.03	< 0.1
Mrvi1	ENSMUST00000005751.7	MRV integration site 1 	80	2	0	0	2	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Qk	ENSMUST00000097414.4	quaking 	1368	2	0	1	1	1	mmu-miR-223-5p	-0.02	-0.04	< 0.1
Als2	ENSMUST00000027178.7	amyotrophic lateral sclerosis 2 (juvenile) 	159	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Ankrd17	ENSMUST00000014421.9	ankyrin repeat domain 17 	1187	2	1	1	0	0	mmu-miR-223-5p	-0.02	-0.18	< 0.1
Zeb2	ENSMUST00000068415.5	zinc finger E-box binding homeobox 2 	1218	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.11	< 0.1
Snx29	ENSMUST00000180792.2	sorting nexin 29 	158	2	0	0	2	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Ushbp1	ENSMUST00000049184.7	Usher syndrome 1C binding protein 1 	80	1	0	0	1	1	mmu-miR-223-5p	-0.02	-0.06	< 0.1
Cdh4	ENSMUST00000000314.7	cadherin 4 	111	1	0	1	0	1	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Celf1	ENSMUST00000068726.7	CUGBP, Elav-like family member 1 	4386	1	0	1	0	1	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Egfr	ENSMUST00000020329.7	epidermal growth factor receptor 	2580	2	0	0	2	1	mmu-miR-223-5p	-0.02	-0.04	< 0.1
Tanc2	ENSMUST00000100330.4	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2 	397	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Tial1	ENSMUST00000106226.3	Tia1 cytotoxic granule-associated RNA binding protein-like 1 	754	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.10	< 0.1
Slc26a9	ENSMUST00000049027.4	solute carrier family 26, member 9 	238	2	1	1	0	2	mmu-miR-223-5p	-0.02	-0.07	< 0.1
Wdr37	ENSMUST00000054251.7	WD repeat domain 37 	1051	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Fam154b	ENSMUST00000056728.4	family with sequence similarity 154, member B 	10	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Edaradd	ENSMUST00000179308.1	EDAR (ectodysplasin-A receptor)-associated death domain 	27	1	0	0	1	2	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Rbm27	ENSMUST00000046972.8	RNA binding motif protein 27 	804	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.03	< 0.1
Olfr464	ENSMUST00000074874.3	olfactory receptor 464 	3	1	0	0	1	2	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Add1	ENSMUST00000114338.3	adducin 1 (alpha) 	1378	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Osbpl10	ENSMUST00000182384.2	oxysterol binding protein-like 10 	194	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Sirpa	ENSMUST00000103203.2	signal-regulatory protein alpha 	915	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Frmd4a	ENSMUST00000075767.8	FERM domain containing 4A 	256	1	0	1	0	1	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Lbh	ENSMUST00000024857.7	limb-bud and heart 	1999	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Cds2	ENSMUST00000103181.5	CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2 	2058	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Lmbrd2	ENSMUST00000090380.4	LMBR1 domain containing 2 	3030	1	0	0	1	2	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Tnfrsf10b	ENSMUST00000022663.5	tumor necrosis factor receptor superfamily, member 10b 	34	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.07	< 0.1
Endov	ENSMUST00000106245.3	endonuclease V 	276	2	0	1	1	0	mmu-miR-223-5p	-0.02	-0.28	< 0.1
Rimklb	ENSMUST00000068242.6	ribosomal modification protein rimK-like family member B 	216	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.13	< 0.1
Tpgs2	ENSMUST00000115817.2	tubulin polyglutamylase complex subunit 2 	392	1	1	0	0	0	mmu-miR-223-5p	-0.02	-0.17	< 0.1
Xpot	ENSMUST00000039810.7	exportin, tRNA (nuclear export receptor for tRNAs) 	84	1	0	1	0	1	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Cyp2a12	ENSMUST00000075552.5	cytochrome P450, family 2, subfamily a, polypeptide 12 	605	2	0	0	2	1	mmu-miR-223-5p	-0.02	-0.25	< 0.1
Pgbd5	ENSMUST00000172566.2	piggyBac transposable element derived 5 	15	2	0	0	2	0	mmu-miR-223-5p	-0.02	-0.10	< 0.1
Mok	ENSMUST00000084974.5	MOK protein kinase 	48	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.06	< 0.1
Ano3	ENSMUST00000099623.4	anoctamin 3 	10	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Atf7	ENSMUST00000184616.2	activating transcription factor 7 	227	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Adal	ENSMUST00000028702.4	adenosine deaminase-like 	837	1	1	0	0	0	mmu-miR-223-5p	-0.02	-0.16	< 0.1
Fmo2	ENSMUST00000045902.7	flavin containing monooxygenase 2 	1591	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Disc1	ENSMUST00000118942.2	disrupted in schizophrenia 1 	66	2	0	0	2	1	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Abcg2	ENSMUST00000114294.2	ATP-binding cassette, sub-family G (WHITE), member 2 	1016	1	0	0	1	1	mmu-miR-223-5p	-0.02	-0.06	< 0.1
E430018J23Rik	ENSMUST00000074249.6	RIKEN cDNA E430018J23 gene 	60	2	0	0	2	2	mmu-miR-223-5p	-0.02	-0.08	< 0.1
6030458C11Rik	ENSMUST00000057256.3	RIKEN cDNA 6030458C11 gene 	353	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Enox2	ENSMUST00000114914.2	ecto-NOX disulfide-thiol exchanger 2 	203	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.10	< 0.1
Megf9	ENSMUST00000107359.3	multiple EGF-like-domains 9 	748	1	0	0	1	1	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Fancm	ENSMUST00000058889.4	Fanconi anemia, complementation group M 	300	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.04	< 0.1
Adam12	ENSMUST00000067680.5	a disintegrin and metallopeptidase domain 12 (meltrin alpha) 	17	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Prss23	ENSMUST00000041761.5	protease, serine 23 	1987	2	2	0	0	0	mmu-miR-223-5p	-0.02	-0.34	< 0.1
Map3k9	ENSMUST00000035987.7	mitogen-activated protein kinase kinase kinase 9 	198	2	0	1	1	2	mmu-miR-223-5p	-0.02	-0.03	< 0.1
Map3k19	ENSMUST00000187653.1	mitogen-activated protein kinase kinase kinase 19 	36	2	0	0	2	0	mmu-miR-223-5p	-0.02	-0.05	< 0.1
Zfp141	ENSMUST00000174407.1	zinc finger protein 141 	243	1	0	0	1	1	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Piwil2	ENSMUST00000048129.4	piwi-like RNA-mediated gene silencing 2 	22	1	0	1	0	1	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Cript	ENSMUST00000024959.4	cysteine-rich PDZ-binding protein 	1123	1	1	0	0	0	mmu-miR-223-5p	-0.02	-0.38	< 0.1
4933411K20Rik	ENSMUST00000034048.7	RIKEN cDNA 4933411K20 gene 	185	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
4930481A15Rik	ENSMUST00000174412.2	RIKEN cDNA 4930481A15 gene 	147	1	0	0	1	1	mmu-miR-223-5p	-0.02	-0.09	< 0.1
Lifr	ENSMUST00000171588.1	leukemia inhibitory factor receptor 	3637	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Ccr1	ENSMUST00000026911.4	chemokine (C-C motif) receptor 1 	104	2	0	0	2	1	mmu-miR-223-5p	-0.02	-0.09	< 0.1
Sfrp1	ENSMUST00000033952.7	secreted frizzled-related protein 1 	472	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Rnft2	ENSMUST00000117177.2	ring finger protein, transmembrane 2 	89	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Dgke	ENSMUST00000107894.2	diacylglycerol kinase, epsilon 	182	3	0	3	0	0	mmu-miR-223-5p	-0.02	-0.12	< 0.1
H2afv	ENSMUST00000109737.3	H2A histone family, member V 	1778	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.10	< 0.1
Cdkn2b	ENSMUST00000097981.4	cyclin-dependent kinase inhibitor 2B (p15, inhibits CDK4) 	115	1	0	0	1	1	mmu-miR-223-5p	-0.02	-0.09	< 0.1
Kmt2a	ENSMUST00000114689.2	lysine (K)-specific methyltransferase 2A 	1581	1	0	0	1	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Fam49a	ENSMUST00000069066.7	family with sequence similarity 49, member A 	260	3	0	1	2	0	mmu-miR-223-5p	-0.02	-0.13	< 0.1
Itgb3bp	ENSMUST00000146258.1	integrin beta 3 binding protein (beta3-endonexin) 	256	1	0	1	0	1	mmu-miR-223-5p	-0.02	-0.15	< 0.1
Itga1	ENSMUST00000061673.7	integrin alpha 1 	361	1	1	0	0	1	mmu-miR-223-5p	-0.02	-0.13	< 0.1
Ttbk2	ENSMUST00000057135.8	tau tubulin kinase 2 	145	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Rora	ENSMUST00000034766.8	RAR-related orphan receptor alpha 	953	2	0	0	2	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
Rnf169	ENSMUST00000080817.4	ring finger protein 169 	779	1	0	1	0	0	mmu-miR-223-5p	-0.02	-0.02	< 0.1
