Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Mmp16	ENSMUST00000029881.4	matrix metallopeptidase 16 	95	1	0	0	1	0	mmu-miR-5099	0	-0.06	< 0.1
Ktn1	ENSMUST00000022391.8	kinectin 1 	3227	1	0	0	1	0	mmu-miR-5099	0	-0.10	< 0.1
Steap2	ENSMUST00000164219.2	six transmembrane epithelial antigen of prostate 2 	913	1	0	0	1	2	mmu-miR-5099	0	-0.06	< 0.1
Rac2	ENSMUST00000043214.6	RAS-related C3 botulinum substrate 2 	256	1	0	0	1	0	mmu-miR-5099	0	-0.20	< 0.1
Rpp30	ENSMUST00000025714.7	ribonuclease P/MRP 30 subunit 	633	1	0	0	1	0	mmu-miR-5099	0	-0.21	< 0.1
Lyrm5	ENSMUST00000039729.3	LYR motif containing 5 	1007	1	0	0	1	0	mmu-miR-5099	0	-0.17	< 0.1
Cyp4f14	ENSMUST00000179434.2	cytochrome P450, family 4, subfamily f, polypeptide 14 	1536	1	0	0	1	1	mmu-miR-5099	0	-0.06	< 0.1
Znrf2	ENSMUST00000079869.7	zinc and ring finger 2 	2629	1	0	0	1	0	mmu-miR-5099	0	-0.15	< 0.1
Ddx25	ENSMUST00000034612.5	DEAD (Asp-Glu-Ala-Asp) box polypeptide 25 	47	1	0	0	1	1	mmu-miR-5099	0	-0.05	< 0.1
Nme2	ENSMUST00000021217.5	NME/NM23 nucleoside diphosphate kinase 2 	87	1	0	0	1	0	mmu-miR-5099	0	-0.15	< 0.1
Fbxo46	ENSMUST00000053109.3	F-box protein 46 	127	1	0	0	1	1	mmu-miR-5099	0	-0.12	< 0.1
Gm13225	ENSMUST00000105742.2	predicted gene 13225 	344	1	0	0	1	0	mmu-miR-5099	0	-0.10	< 0.1
Yipf7	ENSMUST00000031045.6	Yip1 domain family, member 7 	837	1	0	0	1	0	mmu-miR-5099	0	-0.21	< 0.1
Ttc1	ENSMUST00000048578.2	tetratricopeptide repeat domain 1 	646	1	0	0	1	0	mmu-miR-5099	0	-0.18	< 0.1
2810417H13Rik	ENSMUST00000045802.6	RIKEN cDNA 2810417H13 gene 	462	1	0	0	1	0	mmu-miR-5099	0	-0.17	< 0.1
Zfp474	ENSMUST00000072666.3	zinc finger protein 474 	63	3	0	0	3	0	mmu-miR-5099	0	-0.42	< 0.1
Gm20390	ENSMUST00000170303.1	predicted gene 20390 	87	1	0	0	1	0	mmu-miR-5099	0	-0.13	< 0.1
Slc22a22	ENSMUST00000022995.7	solute carrier family 22 (organic cation transporter), member 22 	86	1	0	0	1	0	mmu-miR-5099	0	-0.19	< 0.1
Nphs2	ENSMUST00000027896.4	nephrosis 2, podocin 	154	1	0	1	0	1	mmu-miR-5099	0	-0.23	< 0.1
Mcm4	ENSMUST00000023353.3	minichromosome maintenance deficient 4 homolog (S. cerevisiae) 	70	1	0	0	1	1	mmu-miR-5099	0	-0.14	< 0.1
Ccdc104	ENSMUST00000020754.4	coiled-coil domain containing 104 	120	1	0	0	1	0	mmu-miR-5099	0	-0.10	< 0.1
Polr3g	ENSMUST00000048993.6	polymerase (RNA) III (DNA directed) polypeptide G 	63	1	0	0	1	1	mmu-miR-5099	0	-0.14	< 0.1
Ptplb	ENSMUST00000061156.8	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member b 	2425	1	0	0	1	0	mmu-miR-5099	0	-0.13	< 0.1
1700011H14Rik	ENSMUST00000022398.8	RIKEN cDNA 1700011H14 gene 	173	1	0	0	1	0	mmu-miR-5099	0	-0.10	< 0.1
Slc30a7	ENSMUST00000067485.3	solute carrier family 30 (zinc transporter), member 7 	257	1	0	0	1	0	mmu-miR-5099	0	-0.07	< 0.1
Cnpy2	ENSMUST00000026446.2	canopy 2 homolog (zebrafish) 	5322	2	0	1	1	0	mmu-miR-5099	0	-0.52	< 0.1
Fermt1	ENSMUST00000038280.4	fermitin family homolog 1 (Drosophila) 	45	1	0	0	1	0	mmu-miR-5099	0	-0.14	< 0.1
Tusc3	ENSMUST00000167992.2	tumor suppressor candidate 3 	4315	1	0	0	1	2	mmu-miR-5099	0	-0.25	< 0.1
Tgm1	ENSMUST00000168729.2	transglutaminase 1, K polypeptide 	70	1	0	0	1	0	mmu-miR-5099	0	-0.06	< 0.1
Ikzf5	ENSMUST00000046306.9	IKAROS family zinc finger 5 	362	1	0	0	1	0	mmu-miR-5099	0	-0.17	< 0.1
Tln2	ENSMUST00000040025.8	talin 2 	1162	1	0	0	1	0	mmu-miR-5099	0	-0.03	< 0.1
Zfp648	ENSMUST00000086195.6	zinc finger protein 648 	7	1	0	0	1	0	mmu-miR-5099	0	-0.01	< 0.1
Hacl1	ENSMUST00000022437.9	2-hydroxyacyl-CoA lyase 1 	1588	1	0	0	1	0	mmu-miR-5099	0	-0.15	< 0.1
Cpxm2	ENSMUST00000033149.4	carboxypeptidase X 2 (M14 family) 	292	1	0	0	1	1	mmu-miR-5099	0	-0.11	< 0.1
Tbp	ENSMUST00000162505.2	TATA box binding protein 	1274	1	0	0	1	2	mmu-miR-5099	0	-0.09	< 0.1
Extl2	ENSMUST00000029575.6	exostoses (multiple)-like 2 	537	1	0	1	0	1	mmu-miR-5099	0	-0.18	< 0.1
Kin	ENSMUST00000042512.7	antigenic determinant of rec-A protein 	230	1	0	0	1	1	mmu-miR-5099	0	-0.11	< 0.1
Serpine2	ENSMUST00000027467.5	serine (or cysteine) peptidase inhibitor, clade E, member 2 	1517	1	0	0	1	0	mmu-miR-5099	0	-0.16	< 0.1
Chchd5	ENSMUST00000035481.4	coiled-coil-helix-coiled-coil-helix domain containing 5 	1173	1	0	0	1	0	mmu-miR-5099	0	-0.14	< 0.1
Avpr1a	ENSMUST00000020323.5	arginine vasopressin receptor 1A 	286	1	0	0	1	0	mmu-miR-5099	0	-0.07	< 0.1
Cdc37	ENSMUST00000019615.9	cell division cycle 37 	993	1	0	0	1	1	mmu-miR-5099	0	-0.08	< 0.1
Ralbp1	ENSMUST00000166543.3	ralA binding protein 1 	108	1	0	0	1	0	mmu-miR-5099	0	-0.05	< 0.1
Rab29	ENSMUST00000027693.7	RAB29, member RAS oncogene family 	165	1	0	0	1	0	mmu-miR-5099	0	-0.09	< 0.1
Sbk2	ENSMUST00000182214.2	SH3-binding domain kinase family, member 2 	161	1	0	0	1	1	mmu-miR-5099	0	-0.08	< 0.1
Aasdhppt	ENSMUST00000051589.7	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase 	1194	2	0	0	2	0	mmu-miR-5099	0	-0.12	< 0.1
Adss	ENSMUST00000016105.8	adenylosuccinate synthetase, non muscle 	356	1	0	0	1	0	mmu-miR-5099	0	-0.15	< 0.1
Sgca	ENSMUST00000103162.2	sarcoglycan, alpha (dystrophin-associated glycoprotein) 	213	1	0	0	1	0	mmu-miR-5099	0	-0.21	< 0.1
Incenp	ENSMUST00000025562.7	inner centromere protein 	2682	1	0	0	1	0	mmu-miR-5099	0	-0.11	< 0.1
Fem1c	ENSMUST00000036226.5	fem-1 homolog c (C.elegans) 	303	1	0	0	1	0	mmu-miR-5099	0	-0.11	< 0.1
Slc52a2	ENSMUST00000023220.8	solute carrier protein 52, member 2 	476	1	0	0	1	0	mmu-miR-5099	0	-0.06	< 0.1
Rock1	ENSMUST00000067947.5	Rho-associated coiled-coil containing protein kinase 1 	1601	1	0	0	1	0	mmu-miR-5099	0	-0.09	< 0.1
Utp3	ENSMUST00000090413.4	UTP3, small subunit (SSU) processome component, homolog (S. cerevisiae) 	1211	1	0	0	1	0	mmu-miR-5099	0	-0.17	< 0.1
Atg4b	ENSMUST00000027502.10	autophagy related 4B, cysteine peptidase 	1069	1	0	0	1	0	mmu-miR-5099	0	-0.10	< 0.1
Rcl1	ENSMUST00000064393.5	RNA terminal phosphate cyclase-like 1 	667	1	0	0	1	0	mmu-miR-5099	0	-0.12	< 0.1
Ckap4	ENSMUST00000053871.3	cytoskeleton-associated protein 4 	538	1	0	0	1	1	mmu-miR-5099	0	-0.11	< 0.1
Il10rb	ENSMUST00000023691.6	interleukin 10 receptor, beta 	1124	1	0	0	1	0	mmu-miR-5099	0	-0.20	< 0.1
Pdgfc	ENSMUST00000029652.3	platelet-derived growth factor, C polypeptide 	820	1	0	0	1	0	mmu-miR-5099	0	-0.16	< 0.1
Rab7	ENSMUST00000113600.4	RAB7, member RAS oncogene family 	6208	1	0	0	1	1	mmu-miR-5099	0	-0.21	< 0.1
Lect2	ENSMUST00000062806.4	leukocyte cell-derived chemotaxin 2 	2037	1	0	0	1	0	mmu-miR-5099	0	-0.18	< 0.1
Inip	ENSMUST00000095063.5	INTS3 and NABP interacting protein 	881	1	0	0	1	1	mmu-miR-5099	0	-0.10	< 0.1
Il15ra	ENSMUST00000148748.2	interleukin 15 receptor, alpha chain 	323	1	0	1	0	0	mmu-miR-5099	0	-0.19	< 0.1
Vmp1	ENSMUST00000018315.4	vacuole membrane protein 1 	10953	1	0	0	1	0	mmu-miR-5099	0	-0.08	< 0.1
Tcf3	ENSMUST00000105344.2	transcription factor 3 	1025	1	0	0	1	1	mmu-miR-5099	0	-0.26	< 0.1
Itga11	ENSMUST00000034774.8	integrin alpha 11 	170	1	0	0	1	0	mmu-miR-5099	0	-0.04	< 0.1
Cyp2c67	ENSMUST00000067328.6	cytochrome P450, family 2, subfamily c, polypeptide 67 	7908	1	0	0	1	0	mmu-miR-5099	0	-0.20	< 0.1
Lgi3	ENSMUST00000047331.6	leucine-rich repeat LGI family, member 3 	124	1	0	0	1	1	mmu-miR-5099	0	-0.10	< 0.1
Plin3	ENSMUST00000019726.6	perilipin 3 	1267	1	0	0	1	0	mmu-miR-5099	0	-0.16	< 0.1
Fbxo25	ENSMUST00000043520.3	F-box protein 25 	332	1	0	1	0	0	mmu-miR-5099	0	-0.02	< 0.1
Ugt2a3	ENSMUST00000031195.2	UDP glucuronosyltransferase 2 family, polypeptide A3 	1817	1	0	1	0	2	mmu-miR-5099	0	-0.17	< 0.1
Prg4	ENSMUST00000006171.10	proteoglycan 4 (megakaryocyte stimulating factor, articular superficial zone protein) 	579	1	0	0	1	0	mmu-miR-5099	0	-0.17	< 0.1
Ift88	ENSMUST00000122063.2	intraflagellar transport 88 	601	1	0	0	1	0	mmu-miR-5099	0	-0.09	< 0.1
Klk13	ENSMUST00000066834.6	kallikrein related-peptidase 13 	46	1	0	1	0	0	mmu-miR-5099	0	-0.06	< 0.1
Fbxl14	ENSMUST00000032094.6	F-box and leucine-rich repeat protein 14 	113	1	0	1	0	1	mmu-miR-5099	0	-0.19	< 0.1
Zfp35	ENSMUST00000074941.7	zinc finger protein 35 	964	1	0	0	1	0	mmu-miR-5099	0	-0.29	< 0.1
Papolg	ENSMUST00000020513.4	poly(A) polymerase gamma 	577	1	0	0	1	0	mmu-miR-5099	0	-0.13	< 0.1
Gc	ENSMUST00000049209.8	group specific component 	1826	1	0	0	1	0	mmu-miR-5099	0	-0.12	< 0.1
Efcab2	ENSMUST00000027775.7	EF-hand calcium binding domain 2 	685	1	0	0	1	0	mmu-miR-5099	0	-0.09	< 0.1
Arhgef10l	ENSMUST00000069623.6	Rho guanine nucleotide exchange factor (GEF) 10-like 	313	2	0	1	1	0	mmu-miR-5099	0	-0.24	< 0.1
Aldh1a1	ENSMUST00000087638.3	aldehyde dehydrogenase family 1, subfamily A1 	11754	1	0	1	0	1	mmu-miR-5099	0	-0.27	< 0.1
Tssk6	ENSMUST00000050373.5	testis-specific serine kinase 6 	41	1	0	1	0	0	mmu-miR-5099	0	-0.10	< 0.1
Dnaaf2	ENSMUST00000021356.5	dynein, axonemal assembly factor 2 	160	1	0	0	1	2	mmu-miR-5099	0	-0.12	< 0.1
Pip4k2c	ENSMUST00000013970.7	phosphatidylinositol-5-phosphate 4-kinase, type II, gamma 	927	1	0	0	1	0	mmu-miR-5099	0	-0.21	< 0.1
Adam15	ENSMUST00000107448.3	a disintegrin and metallopeptidase domain 15 (metargidin) 	1744	2	0	0	2	0	mmu-miR-5099	0	-0.29	< 0.1
Traf3ip1	ENSMUST00000047242.8	TRAF3 interacting protein 1 	419	1	0	0	1	0	mmu-miR-5099	0	-0.09	< 0.1
Nme6	ENSMUST00000119376.2	NME/NM23 nucleoside diphosphate kinase 6 	729	1	0	0	1	1	mmu-miR-5099	0	-0.12	< 0.1
Pfkp	ENSMUST00000138703.2	phosphofructokinase, platelet 	1066	1	0	1	0	0	mmu-miR-5099	0	-0.24	< 0.1
Hsf2	ENSMUST00000079833.4	heat shock factor 2 	285	1	0	0	1	1	mmu-miR-5099	0	-0.12	< 0.1
Aass	ENSMUST00000031707.8	aminoadipate-semialdehyde synthase 	3788	1	0	0	1	0	mmu-miR-5099	0	-0.13	< 0.1
Aadac	ENSMUST00000029325.3	arylacetamide deacetylase (esterase) 	1361	1	0	0	1	1	mmu-miR-5099	0	-0.13	< 0.1
Hmgn5	ENSMUST00000033597.8	high-mobility group nucleosome binding domain 5 	707	1	0	0	1	0	mmu-miR-5099	0	-0.13	< 0.1
Lurap1l	ENSMUST00000055922.3	leucine rich adaptor protein 1-like 	532	1	0	0	1	1	mmu-miR-5099	0	-0.12	< 0.1
Synpo	ENSMUST00000097566.4	synaptopodin 	1349	1	0	0	1	0	mmu-miR-5099	0	-0.09	< 0.1
C1d	ENSMUST00000000594.3	C1D nuclear receptor co-repressor 	5861	1	0	0	1	0	mmu-miR-5099	0	-0.21	< 0.1
Eif5	ENSMUST00000166123.2	eukaryotic translation initiation factor 5 	1831	1	0	0	1	0	mmu-miR-5099	0	-0.09	< 0.1
Krt23	ENSMUST00000006969.7	keratin 23 	68	1	0	1	0	1	mmu-miR-5099	0	-0.13	< 0.1
P2ry2	ENSMUST00000037540.3	purinergic receptor P2Y, G-protein coupled 2 	184	1	0	0	1	1	mmu-miR-5099	0	-0.11	< 0.1
Rhod	ENSMUST00000117462.1	ras homolog gene family, member D 	1484	1	0	1	0	0	mmu-miR-5099	0	-0.13	< 0.1
Ttc30b	ENSMUST00000099996.4	tetratricopeptide repeat domain 30B 	49	1	0	0	1	0	mmu-miR-5099	0	-0.10	< 0.1
Trmt5	ENSMUST00000116420.2	TRM5 tRNA methyltransferase 5 	3665	1	0	0	1	2	mmu-miR-5099	0	-0.20	< 0.1
Coq10b	ENSMUST00000027125.6	coenzyme Q10 homolog B (S. cerevisiae) 	1438	1	0	0	1	1	mmu-miR-5099	0	-0.16	< 0.1
Zfp963	ENSMUST00000130458.2	zinc finger protein 963 	330	1	0	0	1	0	mmu-miR-5099	0	-0.08	< 0.1
E130308A19Rik	ENSMUST00000070150.5	RIKEN cDNA E130308A19 gene 	224	1	0	1	0	0	mmu-miR-5099	0	-0.04	< 0.1
Tpp2	ENSMUST00000188313.1	tripeptidyl peptidase II 	2942	1	0	0	1	2	mmu-miR-5099	0	-0.11	< 0.1
Upk1a	ENSMUST00000006476.4	uroplakin 1A 	176	1	0	0	1	0	mmu-miR-5099	0	-0.12	< 0.1
Iars2	ENSMUST00000027921.5	isoleucine-tRNA synthetase 2, mitochondrial 	3667	1	0	0	1	0	mmu-miR-5099	0	-0.11	< 0.1
Cyp3a59	ENSMUST00000035571.8	cytochrome P450, family 3, subfamily a, polypeptide 59 	55	1	0	0	1	1	mmu-miR-5099	0	-0.17	< 0.1
Rpusd2	ENSMUST00000028796.1	RNA pseudouridylate synthase domain containing 2 	80	1	0	0	1	1	mmu-miR-5099	0	-0.13	< 0.1
Dock9	ENSMUST00000100299.4	dedicator of cytokinesis 9 	549	1	0	0	1	0	mmu-miR-5099	0	-0.01	< 0.1
Cmpk2	ENSMUST00000020969.3	cytidine monophosphate (UMP-CMP) kinase 2, mitochondrial 	584	1	0	0	1	1	mmu-miR-5099	0	-0.13	< 0.1
Ndufs4	ENSMUST00000022286.6	NADH dehydrogenase (ubiquinone) Fe-S protein 4 	1504	1	0	0	1	0	mmu-miR-5099	0	-0.09	< 0.1
Cep44	ENSMUST00000040330.9	centrosomal protein 44 	351	1	0	0	1	1	mmu-miR-5099	0	-0.21	< 0.1
Stau2	ENSMUST00000162751.2	staufen (RNA binding protein) homolog 2 (Drosophila) 	484	1	0	0	1	0	mmu-miR-5099	0	-0.12	< 0.1
Rdh14	ENSMUST00000020947.5	retinol dehydrogenase 14 (all-trans and 9-cis) 	1825	1	0	0	1	0	mmu-miR-5099	0	-0.09	< 0.1
Gzf1	ENSMUST00000028928.7	GDNF-inducible zinc finger protein 1 	1865	1	0	0	1	0	mmu-miR-5099	0	-0.07	< 0.1
Ocln	ENSMUST00000069756.5	occludin 	847	1	0	0	1	0	mmu-miR-5099	0	-0.09	< 0.1
Rrp9	ENSMUST00000047721.9	RRP9, small subunit (SSU) processome component, homolog (yeast) 	525	1	0	0	1	0	mmu-miR-5099	0	-0.13	< 0.1
Ush1c	ENSMUST00000078680.7	Usher syndrome 1C 	499	1	0	1	0	0	mmu-miR-5099	0	-0.06	< 0.1
Acaa1a	ENSMUST00000175743.2	acetyl-Coenzyme A acyltransferase 1A 	5146	1	0	0	1	3	mmu-miR-5099	0	-0.18	< 0.1
Rpf2	ENSMUST00000045114.7	ribosome production factor 2 homolog (S. cerevisiae) 	1107	1	0	0	1	0	mmu-miR-5099	0	-0.13	< 0.1
Nudcd3	ENSMUST00000109805.3	NudC domain containing 3 	1855	1	0	0	1	1	mmu-miR-5099	0	-0.04	< 0.1
Azin1	ENSMUST00000110328.2	antizyme inhibitor 1 	8613	1	0	0	1	0	mmu-miR-5099	0	-0.12	< 0.1
March3	ENSMUST00000035278.6	membrane-associated ring finger (C3HC4) 3 	123	1	0	0	1	0	mmu-miR-5099	0	-0.10	< 0.1
Clec3b	ENSMUST00000026890.4	C-type lectin domain family 3, member b 	4614	1	0	1	0	0	mmu-miR-5099	0	-0.11	< 0.1
Col6a1	ENSMUST00000001147.4	collagen, type VI, alpha 1 	285	1	0	0	1	0	mmu-miR-5099	0	-0.11	< 0.1
Tfdp2	ENSMUST00000034982.10	transcription factor Dp 2 	850	1	0	0	1	0	mmu-miR-5099	0	-0.01	< 0.1
Serpinb6b	ENSMUST00000110293.3	serine (or cysteine) peptidase inhibitor, clade B, member 6b 	612	1	0	0	1	1	mmu-miR-5099	0	-0.13	< 0.1
Psmd1	ENSMUST00000027432.8	proteasome (prosome, macropain) 26S subunit, non-ATPase, 1 	1348	1	0	0	1	0	mmu-miR-5099	0	-0.09	< 0.1
2610001J05Rik	ENSMUST00000139231.1	RIKEN cDNA 2610001J05 gene 	3337	1	0	0	1	0	mmu-miR-5099	0	-0.20	< 0.1
Sucnr1	ENSMUST00000029326.5	succinate receptor 1 	848	1	0	0	1	0	mmu-miR-5099	0	-0.05	< 0.1
Cbx4	ENSMUST00000026665.7	chromobox 4 	867	1	0	0	1	0	mmu-miR-5099	0	-0.09	< 0.1
Impa1	ENSMUST00000065938.9	inositol (myo)-1(or 4)-monophosphatase 1 	2716	1	0	0	1	2	mmu-miR-5099	0	-0.15	< 0.1
Akr1c21	ENSMUST00000021628.3	aldo-keto reductase family 1, member C21 	1918	1	0	0	1	0	mmu-miR-5099	0	-0.21	< 0.1
Hist1h4m	ENSMUST00000104941.3	histone cluster 1, H4m 	5	2	0	0	2	0	mmu-miR-5099	0	-0.32	< 0.1
Sec11a	ENSMUST00000026818.6	SEC11 homolog A (S. cerevisiae) 	1282	1	0	0	1	0	mmu-miR-5099	0	-0.13	< 0.1
Atf1	ENSMUST00000023769.5	activating transcription factor 1 	446	1	0	0	1	0	mmu-miR-5099	0	-0.15	< 0.1
Nr1h4	ENSMUST00000058126.9	nuclear receptor subfamily 1, group H, member 4 	1622	1	0	0	1	1	mmu-miR-5099	0	-0.12	< 0.1
Dhx35	ENSMUST00000029186.8	DEAH (Asp-Glu-Ala-His) box polypeptide 35 	558	1	0	0	1	0	mmu-miR-5099	0	-0.13	< 0.1
Irx2	ENSMUST00000074372.5	Iroquois related homeobox 2 (Drosophila) 	378	1	0	0	1	0	mmu-miR-5099	0	-0.14	< 0.1
Naa30	ENSMUST00000037362.5	N(alpha)-acetyltransferase 30, NatC catalytic subunit 	980	1	0	0	1	1	mmu-miR-5099	0	-0.06	< 0.1
Zfp292	ENSMUST00000098163.3	zinc finger protein 292 	571	1	0	0	1	2	mmu-miR-5099	0	-0.01	< 0.1
Yaf2	ENSMUST00000080299.6	YY1 associated factor 2 	1098	2	0	0	2	2	mmu-miR-5099	0	-0.31	< 0.1
Slc36a4	ENSMUST00000115588.2	solute carrier family 36 (proton/amino acid symporter), member 4 	610	1	0	0	1	0	mmu-miR-5099	0	-0.10	< 0.1
Swt1	ENSMUST00000064771.6	SWT1 RNA endoribonuclease homolog (S. cerevisiae) 	233	1	0	0	1	0	mmu-miR-5099	0	-0.12	< 0.1
Unc45b	ENSMUST00000108160.2	unc-45 homolog B (C. elegans) 	3837	1	0	0	1	1	mmu-miR-5099	0	-0.14	< 0.1
C1qb	ENSMUST00000046384.8	complement component 1, q subcomponent, beta polypeptide 	4259	1	0	0	1	0	mmu-miR-5099	0	-0.14	< 0.1
Tnxb	ENSMUST00000087399.4	tenascin XB 	204	1	0	0	1	0	mmu-miR-5099	0	-0.06	< 0.1
Pm20d1	ENSMUST00000112393.3	peptidase M20 domain containing 1 	1502	1	0	0	1	1	mmu-miR-5099	0	-0.06	< 0.1
Ccdc80	ENSMUST00000061050.5	coiled-coil domain containing 80 	8312	1	0	0	1	0	mmu-miR-5099	0	-0.13	< 0.1
Tpk1	ENSMUST00000067888.8	thiamine pyrophosphokinase 	834	1	0	0	1	0	mmu-miR-5099	0	-0.19	< 0.1
Fam188b	ENSMUST00000053094.7	family with sequence similarity 188, member B 	305	1	0	1	0	0	mmu-miR-5099	0	-0.04	< 0.1
Gng3	ENSMUST00000096259.4	guanine nucleotide binding protein (G protein), gamma 3 	4548	1	0	0	1	0	mmu-miR-5099	0	-0.19	< 0.1
AW822073	ENSMUST00000174056.2	expressed sequence AW822073 	5	1	0	0	1	1	mmu-miR-5099	0	-0.20	< 0.1
Med28	ENSMUST00000118833.1	mediator complex subunit 28 	7190	1	0	0	1	1	mmu-miR-5099	0	-0.19	< 0.1
Scn3b	ENSMUST00000171835.3	sodium channel, voltage-gated, type III, beta 	478	1	0	0	1	1	mmu-miR-5099	0	-0.14	< 0.1
Fgfr2	ENSMUST00000124096.2	fibroblast growth factor receptor 2 	493	1	0	0	1	1	mmu-miR-5099	0	-0.12	< 0.1
Rps8	ENSMUST00000102696.4	ribosomal protein S8 	5781	1	0	0	1	0	mmu-miR-5099	0	-0.14	< 0.1
Tmem167	ENSMUST00000161568.2	transmembrane protein 167 	3072	1	0	0	1	2	mmu-miR-5099	0	-0.14	< 0.1
Ttll4	ENSMUST00000042125.9	tubulin tyrosine ligase-like family, member 4 	651	1	0	0	1	0	mmu-miR-5099	0	-0.02	< 0.1
Dhx40	ENSMUST00000018569.8	DEAH (Asp-Glu-Ala-His) box polypeptide 40 	736	1	0	0	1	1	mmu-miR-5099	0	-0.14	< 0.1
Tubb3	ENSMUST00000071134.3	tubulin, beta 3 class III 	758	1	0	0	1	0	mmu-miR-5099	0	-0.12	< 0.1
Lsm4	ENSMUST00000034311.9	LSM4 homolog, U6 small nuclear RNA associated (S. cerevisiae) 	2444	1	0	0	1	0	mmu-miR-5099	0	-0.13	< 0.1
Xpo7	ENSMUST00000167242.2	exportin 7 	3235	1	0	0	1	4	mmu-miR-5099	0	-0.10	< 0.1
Phtf1	ENSMUST00000055425.9	putative homeodomain transcription factor 1 	755	1	0	0	1	0	mmu-miR-5099	0	-0.13	< 0.1
Cyp3a13	ENSMUST00000031741.7	cytochrome P450, family 3, subfamily a, polypeptide 13 	578	1	0	0	1	1	mmu-miR-5099	0	-0.11	< 0.1
Fam65b	ENSMUST00000110383.2	family with sequence similarity 65, member B 	149	1	0	0	1	0	mmu-miR-5099	0	-0.03	< 0.1
D1Ertd622e	ENSMUST00000053033.8	DNA segment, Chr 1, ERATO Doi 622, expressed 	911	3	0	0	3	6	mmu-miR-5099	0	-0.06	< 0.1
Mfsd8	ENSMUST00000026859.6	major facilitator superfamily domain containing 8 	851	1	0	0	1	0	mmu-miR-5099	0	-0.09	< 0.1
Ifnar2	ENSMUST00000117836.2	interferon (alpha and beta) receptor 2 	1008	1	0	0	1	1	mmu-miR-5099	0	-0.12	< 0.1
Fkrp	ENSMUST00000061390.7	fukutin related protein 	605	1	0	0	1	1	mmu-miR-5099	0	-0.06	< 0.1
Il13ra1	ENSMUST00000033418.7	interleukin 13 receptor, alpha 1 	816	1	0	0	1	0	mmu-miR-5099	0	-0.18	< 0.1
Ddx1	ENSMUST00000071103.8	DEAD (Asp-Glu-Ala-Asp) box polypeptide 1 	2220	1	0	0	1	0	mmu-miR-5099	0	-0.19	< 0.1
Slc5a12	ENSMUST00000111026.2	solute carrier family 5 (sodium/glucose cotransporter), member 12 	1356	1	0	0	1	0	mmu-miR-5099	0	-0.02	< 0.1
Rint1	ENSMUST00000030852.7	RAD50 interactor 1 	356	1	0	0	1	0	mmu-miR-5099	0	-0.08	< 0.1
Slc39a8	ENSMUST00000180196.2	solute carrier family 39 (metal ion transporter), member 8 	2740	1	0	0	1	1	mmu-miR-5099	0	-0.07	< 0.1
Cdca4	ENSMUST00000062092.5	cell division cycle associated 4 	182	1	0	0	1	0	mmu-miR-5099	0	-0.07	< 0.1
Ppwd1	ENSMUST00000022226.4	peptidylprolyl isomerase domain and WD repeat containing 1 	284	1	0	0	1	1	mmu-miR-5099	0	-0.11	< 0.1
Gm10220	ENSMUST00000088236.3	predicted gene 10220 	5	1	0	0	1	0	mmu-miR-5099	0	-0.17	< 0.1
Tgfb1	ENSMUST00000002678.9	transforming growth factor, beta 1 	511	1	0	0	1	1	mmu-miR-5099	0	-0.10	< 0.1
Crp	ENSMUST00000038495.3	C-reactive protein, pentraxin-related 	5241	1	0	0	1	2	mmu-miR-5099	0	-0.10	< 0.1
Kcnv1	ENSMUST00000022967.5	potassium channel, subfamily V, member 1 	5	2	0	0	2	6	mmu-miR-5099	0	-0.11	< 0.1
Ccdc114	ENSMUST00000038720.4	coiled-coil domain containing 114 	140	1	0	0	1	0	mmu-miR-5099	0	-0.01	< 0.1
4933434E20Rik	ENSMUST00000160640.2	RIKEN cDNA 4933434E20 gene 	3275	1	0	0	1	0	mmu-miR-5099	0	-0.13	< 0.1
H3f3b	ENSMUST00000106454.2	H3 histone, family 3B 	1229	1	0	0	1	0	mmu-miR-5099	0	-0.08	< 0.1
Htr2a	ENSMUST00000036653.3	5-hydroxytryptamine (serotonin) receptor 2A 	5	1	0	0	1	0	mmu-miR-5099	0	-0.11	< 0.1
Polr1a	ENSMUST00000055296.8	polymerase (RNA) I polypeptide A 	4789	1	0	0	1	0	mmu-miR-5099	0	-0.02	< 0.1
Cyp4a12a	ENSMUST00000084343.3	cytochrome P450, family 4, subfamily a, polypeptide 12a 	2400	3	0	0	3	1	mmu-miR-5099	0	-0.30	< 0.1
Tbc1d10b	ENSMUST00000120705.1	TBC1 domain family, member 10b 	1010	1	0	0	1	0	mmu-miR-5099	0	-0.10	< 0.1
Dcun1d5	ENSMUST00000034499.8	DCN1, defective in cullin neddylation 1, domain containing 5 (S. cerevisiae) 	7108	1	0	1	0	0	mmu-miR-5099	0	-0.05	< 0.1
Ube2f	ENSMUST00000171165.2	ubiquitin-conjugating enzyme E2F (putative) 	1870	1	0	0	1	0	mmu-miR-5099	0	-0.10	< 0.1
Tatdn2	ENSMUST00000089018.5	TatD DNase domain containing 2 	1819	1	0	0	1	0	mmu-miR-5099	0	-0.17	< 0.1
