Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Kdm5b	ENSMUST00000112198.2	lysine (K)-specific demethylase 5B 	613	1	0	1	0	2	mmu-miR-21a-3p	-0.03	-0.06	< 0.1
Lsm6	ENSMUST00000130325.2	LSM6 homolog, U6 small nuclear RNA associated (S. cerevisiae) 	2667	1	1	0	0	1	mmu-miR-21a-3p	-0.03	-0.21	< 0.1
Gm6086	ENSMUST00000097632.4	predicted gene 6086 	5	1	0	1	0	2	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Nkain2	ENSMUST00000191234.1	Na+/K+ transporting ATPase interacting 2 	9	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Elovl3	ENSMUST00000043739.4	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 3 	2531	1	1	0	0	0	mmu-miR-21a-3p	-0.03	-0.32	< 0.1
Ganc	ENSMUST00000135074.1	glucosidase, alpha; neutral C 	687	2	0	2	0	0	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Srcap	ENSMUST00000084563.5	Snf2-related CREBBP activator protein 	303	1	1	0	0	1	mmu-miR-21a-3p	-0.03	-0.37	< 0.1
Cenpl	ENSMUST00000028035.8	centromere protein L 	86	1	0	0	1	1	mmu-miR-21a-3p	-0.03	-0.11	< 0.1
Tmem233	ENSMUST00000111997.1	transmembrane protein 233 	3533	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Mc2r	ENSMUST00000052347.6	melanocortin 2 receptor 	19	1	1	0	0	1	mmu-miR-21a-3p	-0.03	-0.19	< 0.1
Mertk	ENSMUST00000014505.4	c-mer proto-oncogene tyrosine kinase 	328	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Rps6ka3	ENSMUST00000033671.7	ribosomal protein S6 kinase polypeptide 3 	1770	1	0	0	1	0	mmu-miR-21a-3p	-0.03	-0.05	< 0.1
Zfp651	ENSMUST00000093772.3	zinc finger protein 651 	2088	1	0	1	0	2	mmu-miR-21a-3p	-0.03	-0.05	< 0.1
Rad54l2	ENSMUST00000046502.6	RAD54 like 2 (S. cerevisiae) 	42	1	0	1	0	3	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Vangl2	ENSMUST00000027837.7	vang-like 2 (van gogh, Drosophila) 	234	2	0	2	0	0	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Sit1	ENSMUST00000030180.6	suppression inducing transmembrane adaptor 1 	17	1	0	1	0	1	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Nfam1	ENSMUST00000109503.4	Nfat activating molecule with ITAM motif 1 	232	1	0	1	0	3	mmu-miR-21a-3p	-0.03	-0.07	< 0.1
Hk1	ENSMUST00000099691.5	hexokinase 1 	23	2	0	2	0	0	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Prickle1	ENSMUST00000048982.5	prickle homolog 1 (Drosophila) 	227	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Dbndd2	ENSMUST00000109349.3	dysbindin (dystrobrevin binding protein 1) domain containing 2 	494	1	0	1	0	2	mmu-miR-21a-3p	-0.03	-0.05	< 0.1
Rbmx	ENSMUST00000098470.3	RNA binding motif protein, X chromosome 	830	1	0	1	0	3	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Paqr9	ENSMUST00000079597.6	progestin and adipoQ receptor family member IX 	1329	2	2	0	0	0	mmu-miR-21a-3p	-0.03	-0.06	< 0.1
Pde3a	ENSMUST00000043259.8	phosphodiesterase 3A, cGMP inhibited 	654	1	1	0	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Gmfb	ENSMUST00000111817.2	glia maturation factor, beta 	1574	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.06	< 0.1
Baat	ENSMUST00000043056.3	bile acid-Coenzyme A: amino acid N-acyltransferase 	1093	2	0	0	2	0	mmu-miR-21a-3p	-0.03	-0.25	< 0.1
Cyb561	ENSMUST00000184086.2	cytochrome b-561 	101	1	0	1	0	1	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Fam83f	ENSMUST00000023044.5	family with sequence similarity 83, member F 	47	1	0	1	0	1	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Rnf115	ENSMUST00000029740.9	ring finger protein 115 	4336	1	0	1	0	3	mmu-miR-21a-3p	-0.03	-0.05	< 0.1
Cacna1e	ENSMUST00000187541.1	calcium channel, voltage-dependent, R type, alpha 1E subunit 	8	1	1	0	0	3	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Clock	ENSMUST00000075159.1	circadian locomotor output cycles kaput 	748	2	0	2	0	0	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Nabp1	ENSMUST00000027279.6	nucleic acid binding protein 1 	1026	1	0	0	1	3	mmu-miR-21a-3p	-0.03	-0.15	< 0.1
Mbnl3	ENSMUST00000114875.2	muscleblind-like 3 (Drosophila) 	131	3	0	3	0	1	mmu-miR-21a-3p	-0.03	-0.08	< 0.1
Ercc4	ENSMUST00000023206.8	excision repair cross-complementing rodent repair deficiency, complementation group 4 	280	1	0	1	0	5	mmu-miR-21a-3p	-0.03	-0.05	< 0.1
Ero1l	ENSMUST00000022378.7	ERO1-like (S. cerevisiae) 	259	1	0	1	0	1	mmu-miR-21a-3p	-0.03	-0.07	< 0.1
Hook1	ENSMUST00000030306.8	hook homolog 1 (Drosophila) 	5138	1	0	1	0	1	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Unc119b	ENSMUST00000060798.5	unc-119 homolog B (C. elegans) 	75	1	0	1	0	1	mmu-miR-21a-3p	-0.03	-0.06	< 0.1
Arid1b	ENSMUST00000115797.3	AT rich interactive domain 1B (SWI-like) 	424	1	0	1	0	2	mmu-miR-21a-3p	-0.03	-0.05	< 0.1
Chordc1	ENSMUST00000001825.7	cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1 	1645	1	0	0	1	2	mmu-miR-21a-3p	-0.03	-0.15	< 0.1
Cyp2c68	ENSMUST00000099472.3	cytochrome P450, family 2, subfamily c, polypeptide 68 	163	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.26	< 0.1
Trappc8	ENSMUST00000025177.7	trafficking protein particle complex 8 	742	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Pias1	ENSMUST00000098651.4	protein inhibitor of activated STAT 1 	811	2	0	2	0	0	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Zfp3	ENSMUST00000060444.5	zinc finger protein 3 	150	2	0	1	1	0	mmu-miR-21a-3p	-0.03	-0.12	< 0.1
Srpk1	ENSMUST00000130643.2	serine/arginine-rich protein specific kinase 1 	3320	2	0	2	0	1	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Zc3hav1l	ENSMUST00000058524.2	zinc finger CCCH-type, antiviral 1-like 	144	2	0	2	0	0	mmu-miR-21a-3p	-0.03	-0.06	< 0.1
Sgtb	ENSMUST00000044385.8	small glutamine-rich tetratricopeptide repeat (TPR)-containing, beta 	80	1	0	0	1	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Dyrk2	ENSMUST00000004281.8	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2 	1322	1	0	1	0	1	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Agpat3	ENSMUST00000001240.6	1-acylglycerol-3-phosphate O-acyltransferase 3 	2432	2	0	2	0	1	mmu-miR-21a-3p	-0.03	-0.23	< 0.1
Rhoh	ENSMUST00000031106.4	ras homolog gene family, member H 	81	3	0	3	0	0	mmu-miR-21a-3p	-0.03	-0.41	< 0.1
Zfp91	ENSMUST00000038627.8	zinc finger protein 91 	823	1	1	0	0	1	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Nadk	ENSMUST00000105613.4	NAD kinase 	1254	2	1	1	0	0	mmu-miR-21a-3p	-0.03	-0.14	< 0.1
Mrpl49	ENSMUST00000007482.6	mitochondrial ribosomal protein L49 	5517	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.22	< 0.1
Kif21b	ENSMUST00000075164.5	kinesin family member 21B 	144	1	0	1	0	2	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Fnta	ENSMUST00000016138.9	farnesyltransferase, CAAX box, alpha 	2768	1	1	0	0	3	mmu-miR-21a-3p	-0.03	-0.31	< 0.1
Rab4b	ENSMUST00000093040.7	RAB4B, member RAS oncogene family 	975	1	0	1	0	1	mmu-miR-21a-3p	-0.03	-0.05	< 0.1
Cry2	ENSMUST00000090559.6	cryptochrome 2 (photolyase-like) 	566	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Fbxl16	ENSMUST00000045692.7	F-box and leucine-rich repeat protein 16 	24	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Adamts3	ENSMUST00000163159.2	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 3 	17	1	0	1	0	2	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Nxf1	ENSMUST00000184970.2	nuclear RNA export factor 1 	3880	1	0	1	0	4	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Tial1	ENSMUST00000106226.3	Tia1 cytotoxic granule-associated RNA binding protein-like 1 	754	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.18	< 0.1
Mettl16	ENSMUST00000141755.2	methyltransferase like 16 	464	3	0	3	0	2	mmu-miR-21a-3p	-0.03	-0.17	< 0.1
Ppm1l	ENSMUST00000029355.7	protein phosphatase 1 (formerly 2C)-like 	336	2	0	2	0	1	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Itga4	ENSMUST00000099972.4	integrin alpha 4 	76	2	1	1	0	1	mmu-miR-21a-3p	-0.03	-0.05	< 0.1
Tnfrsf23	ENSMUST00000152703.1	tumor necrosis factor receptor superfamily, member 23 	68	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Rab11fip1	ENSMUST00000033878.7	RAB11 family interacting protein 1 (class I) 	543	1	0	1	0	1	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Msi2	ENSMUST00000107909.2	musashi RNA-binding protein 2 	510	1	0	0	1	0	mmu-miR-21a-3p	-0.03	-0.13	< 0.1
Pdxdc1	ENSMUST00000115804.3	pyridoxal-dependent decarboxylase domain containing 1 	1250	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.10	< 0.1
Creb3l2	ENSMUST00000041093.5	cAMP responsive element binding protein 3-like 2 	655	1	0	1	0	1	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Hif1an	ENSMUST00000040455.4	hypoxia-inducible factor 1, alpha subunit inhibitor 	1413	1	0	1	0	6	mmu-miR-21a-3p	-0.03	-0.07	< 0.1
Adora1	ENSMUST00000086465.5	adenosine A1 receptor 	98	1	0	1	0	2	mmu-miR-21a-3p	-0.03	-0.08	< 0.1
Slk	ENSMUST00000026043.6	STE20-like kinase 	5393	2	0	2	0	1	mmu-miR-21a-3p	-0.03	-0.06	< 0.1
Myo9a	ENSMUST00000136740.2	myosin IXa 	666	2	0	2	0	0	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Nudt3	ENSMUST00000025050.6	nudix (nucleotide diphosphate linked moiety X)-type motif 3 	641	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.13	< 0.1
Ppp6c	ENSMUST00000028087.3	protein phosphatase 6, catalytic subunit 	1434	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Mon1b	ENSMUST00000179926.2	MON1 homolog b (yeast) 	269	2	0	2	0	1	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Irak1	ENSMUST00000114354.4	interleukin-1 receptor-associated kinase 1 	1923	1	0	1	0	1	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Dcx	ENSMUST00000033642.4	doublecortin 	5	1	0	1	0	3	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Gm12353	ENSMUST00000108250.2	predicted gene 12353 	12	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.05	< 0.1
Aplf	ENSMUST00000065997.2	aprataxin and PNKP like factor 	101	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.08	< 0.1
Pdzrn3	ENSMUST00000075994.7	PDZ domain containing RING finger 3 	83	2	0	2	0	1	mmu-miR-21a-3p	-0.03	-0.09	< 0.1
Pcdhb8	ENSMUST00000051163.1	protocadherin beta 8 	19	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.07	< 0.1
Fam13b	ENSMUST00000040506.6	family with sequence similarity 13, member B 	66	1	0	0	1	1	mmu-miR-21a-3p	-0.03	-0.20	< 0.1
Rcc2	ENSMUST00000071169.3	regulator of chromosome condensation 2 	12432	3	1	2	0	0	mmu-miR-21a-3p	-0.03	-0.34	< 0.1
Mbl1	ENSMUST00000047095.2	mannose-binding lectin (protein A) 1 	1385	5	1	3	1	2	mmu-miR-21a-3p	-0.03	-0.24	< 0.1
H3f3b	ENSMUST00000106454.2	H3 histone, family 3B 	1229	2	0	2	0	0	mmu-miR-21a-3p	-0.03	-0.40	< 0.1
Gid4	ENSMUST00000070681.6	GID complex subunit 4, VID24 homolog (S. cerevisiae) 	563	2	0	2	0	1	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
St8sia2	ENSMUST00000026896.4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2 	7	1	1	0	0	1	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Mtx3	ENSMUST00000076169.3	metaxin 3 	491	2	0	2	0	0	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Slc38a1	ENSMUST00000088452.5	solute carrier family 38, member 1 	286	2	0	2	0	0	mmu-miR-21a-3p	-0.03	-0.05	< 0.1
Zhx3	ENSMUST00000103111.3	zinc fingers and homeoboxes 3 	562	3	0	3	0	1	mmu-miR-21a-3p	-0.03	-0.06	< 0.1
Crlf2	ENSMUST00000044579.7	cytokine receptor-like factor 2 	46	1	0	0	1	0	mmu-miR-21a-3p	-0.03	-0.09	< 0.1
Msl2	ENSMUST00000085177.4	male-specific lethal 2 homolog (Drosophila) 	177	1	0	1	0	2	mmu-miR-21a-3p	-0.03	-0.06	< 0.1
Ccdc88a	ENSMUST00000040182.7	coiled coil domain containing 88A 	178	1	0	0	1	0	mmu-miR-21a-3p	-0.03	-0.07	< 0.1
Zkscan1	ENSMUST00000019660.5	zinc finger with KRAB and SCAN domains 1 	741	1	1	0	0	1	mmu-miR-21a-3p	-0.03	-0.15	< 0.1
Fgfr1op2	ENSMUST00000067404.7	FGFR1 oncogene partner 2 	241	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Larp1	ENSMUST00000178636.1	La ribonucleoprotein domain family, member 1 	61	2	0	2	0	0	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Nlrc3	ENSMUST00000180200.2	NLR family, CARD domain containing 3 	24	1	1	0	0	0	mmu-miR-21a-3p	-0.03	-0.06	< 0.1
Agr3	ENSMUST00000042101.4	anterior gradient 3 	35	2	0	2	0	0	mmu-miR-21a-3p	-0.03	-0.21	< 0.1
Jam3	ENSMUST00000034472.9	junction adhesion molecule 3 	110	1	0	0	1	1	mmu-miR-21a-3p	-0.03	-0.13	< 0.1
Klhl36	ENSMUST00000034287.8	kelch-like 36 	130	2	0	2	0	1	mmu-miR-21a-3p	-0.03	-0.06	< 0.1
Abca13	ENSMUST00000042740.7	ATP-binding cassette, sub-family A (ABC1), member 13 	214	1	1	0	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Naip6	ENSMUST00000118574.2	NLR family, apoptosis inhibitory protein 6 	6	1	1	0	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Sgsm2	ENSMUST00000057631.6	small G protein signaling modulator 2 	144	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Mapt	ENSMUST00000106992.4	microtubule-associated protein tau 	1811	1	1	0	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Itpr3	ENSMUST00000049308.8	inositol 1,4,5-triphosphate receptor 3 	777	1	1	0	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Kcng1	ENSMUST00000109191.1	potassium voltage-gated channel, subfamily G, member 1 	17	1	1	0	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Taf8	ENSMUST00000067103.2	TAF8 RNA polymerase II, TATA box binding protein (TBP)-associated factorq 	146	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Ptgdr	ENSMUST00000095959.1	prostaglandin D receptor 	5	1	1	0	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Megf10	ENSMUST00000075770.7	multiple EGF-like-domains 10 	10	1	1	0	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Rs1	ENSMUST00000033650.8	retinoschisis (X-linked, juvenile) 1 (human) 	5	2	0	1	1	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
B4galt5	ENSMUST00000109221.3	UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5 	212	1	1	0	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Cr2	ENSMUST00000082321.3	complement receptor 2 	7	1	1	0	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Mgll	ENSMUST00000113585.3	monoglyceride lipase 	7037	1	1	0	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Zc3h15	ENSMUST00000081591.6	zinc finger CCCH-type containing 15 	428	2	0	1	1	2	mmu-miR-21a-3p	-0.03	-0.07	< 0.1
Csf2ra	ENSMUST00000076046.6	colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage) 	22	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.13	< 0.1
Mmab	ENSMUST00000031560.8	methylmalonic aciduria (cobalamin deficiency) type B homolog (human) 	669	1	0	1	0	1	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Ly75	ENSMUST00000112533.2	lymphocyte antigen 75 	277	1	1	0	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Usp4	ENSMUST00000035237.6	ubiquitin specific peptidase 4 (proto-oncogene) 	4801	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.14	< 0.1
Epb4.1l2	ENSMUST00000053748.9	erythrocyte protein band 4.1-like 2 	2840	1	1	0	0	1	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Cmah	ENSMUST00000167746.2	cytidine monophospho-N-acetylneuraminic acid hydroxylase 	408	1	1	0	0	2	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Abhd5	ENSMUST00000156520.2	abhydrolase domain containing 5 	4230	1	1	0	0	0	mmu-miR-21a-3p	-0.03	-0.07	< 0.1
Kmt2c	ENSMUST00000045291.8	lysine (K)-specific methyltransferase 2C 	655	1	1	0	0	1	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Rps6ka5	ENSMUST00000043599.6	ribosomal protein S6 kinase, polypeptide 5 	139	1	0	1	0	2	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Mtf2	ENSMUST00000081567.5	metal response element binding transcription factor 2 	544	2	0	2	0	1	mmu-miR-21a-3p	-0.03	-0.05	< 0.1
Helb	ENSMUST00000020449.6	helicase (DNA) B 	199	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Prlr	ENSMUST00000124470.2	prolactin receptor 	195	2	0	2	0	0	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Dtymk	ENSMUST00000027503.8	deoxythymidylate kinase 	244	1	0	0	1	0	mmu-miR-21a-3p	-0.03	-0.11	< 0.1
Dnaja2	ENSMUST00000034138.5	DnaJ (Hsp40) homolog, subfamily A, member 2 	14663	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.20	< 0.1
Mau2	ENSMUST00000050561.7	MAU2 chromatid cohesion factor homolog (C. elegans) 	1197	3	0	3	0	0	mmu-miR-21a-3p	-0.03	-0.06	< 0.1
Pdgfb	ENSMUST00000000500.6	platelet derived growth factor, B polypeptide 	26	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Ccna2	ENSMUST00000029270.4	cyclin A2 	3137	1	0	0	1	0	mmu-miR-21a-3p	-0.03	-0.11	< 0.1
Gm28048	ENSMUST00000160826.1	predicted gene, 28048 	690	2	1	1	0	0	mmu-miR-21a-3p	-0.03	-0.37	< 0.1
Rad50	ENSMUST00000020649.8	RAD50 homolog (S. cerevisiae) 	173	1	0	0	1	1	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Zfp365	ENSMUST00000064656.7	zinc finger protein 365 	48	1	0	1	0	1	mmu-miR-21a-3p	-0.03	-0.09	< 0.1
Pmel	ENSMUST00000054125.8	premelanosome protein 	30	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.18	< 0.1
Fam168a	ENSMUST00000049053.7	family with sequence similarity 168, member A 	201	1	0	1	0	3	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Gna15	ENSMUST00000043709.7	guanine nucleotide binding protein, alpha 15 	7	1	0	1	0	3	mmu-miR-21a-3p	-0.03	-0.12	< 0.1
Pttg1ip	ENSMUST00000009435.6	pituitary tumor-transforming 1 interacting protein 	9041	1	0	1	0	2	mmu-miR-21a-3p	-0.03	-0.08	< 0.1
Sash1	ENSMUST00000015449.5	SAM and SH3 domain containing 1 	92	2	0	1	1	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Pi15	ENSMUST00000088476.3	peptidase inhibitor 15 	34	1	1	0	0	1	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Prune2	ENSMUST00000087689.4	prune homolog 2 (Drosophila) 	743	1	1	0	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Zfp566	ENSMUST00000088785.5	zinc finger protein 566 	25	2	1	1	0	0	mmu-miR-21a-3p	-0.03	-0.12	< 0.1
Oxr1	ENSMUST00000022918.8	oxidation resistance 1 	554	1	1	0	0	2	mmu-miR-21a-3p	-0.03	-0.20	< 0.1
Wdr82	ENSMUST00000020490.6	WD repeat domain containing 82 	2078	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Ceacam2	ENSMUST00000064862.7	carcinoembryonic antigen-related cell adhesion molecule 2 	7	1	0	0	1	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Zcchc2	ENSMUST00000119166.2	zinc finger, CCHC domain containing 2 	134	1	0	1	0	2	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Rpf2	ENSMUST00000045114.7	ribosome production factor 2 homolog (S. cerevisiae) 	1107	1	0	1	0	2	mmu-miR-21a-3p	-0.03	-0.16	< 0.1
Runx1t1	ENSMUST00000006761.4	runt-related transcription factor 1; translocated to, 1 (cyclin D-related) 	51	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Zic5	ENSMUST00000039118.6	zinc finger protein of the cerebellum 5 	259	1	1	0	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
B630005N14Rik	ENSMUST00000045235.5	RIKEN cDNA B630005N14 gene 	432	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Cdc23	ENSMUST00000133181.1	CDC23 cell division cycle 23 	813	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Aifm2	ENSMUST00000099706.3	apoptosis-inducing factor, mitochondrion-associated 2 	249	1	1	0	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Trps1	ENSMUST00000165201.3	trichorhinophalangeal syndrome I (human) 	826	1	1	0	0	1	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Rbfox3	ENSMUST00000017576.5	RNA binding protein, fox-1 homolog (C. elegans) 3 	14	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.06	< 0.1
Tmem260	ENSMUST00000111735.3	transmembrane protein 260 	302	2	1	0	1	1	mmu-miR-21a-3p	-0.03	-0.13	< 0.1
Ascc2	ENSMUST00000109930.2	activating signal cointegrator 1 complex subunit 2 	3748	2	0	2	0	1	mmu-miR-21a-3p	-0.03	-0.05	< 0.1
Pcdhb10	ENSMUST00000051126.2	protocadherin beta 10 	21	2	0	2	0	0	mmu-miR-21a-3p	-0.03	-0.14	< 0.1
Gas7	ENSMUST00000108682.3	growth arrest specific 7 	469	1	1	0	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Mllt4	ENSMUST00000170827.3	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 4 	976	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Ubac1	ENSMUST00000036509.8	ubiquitin associated domain containing 1 	1808	1	0	1	0	2	mmu-miR-21a-3p	-0.03	-0.14	< 0.1
Atg16l2	ENSMUST00000120267.2	autophagy related 16-like 2 (S. cerevisiae) 	256	2	0	1	1	1	mmu-miR-21a-3p	-0.03	-0.15	< 0.1
Tfec	ENSMUST00000031533.7	transcription factor EC 	97	3	0	3	0	0	mmu-miR-21a-3p	-0.03	-0.20	< 0.1
Secisbp2l	ENSMUST00000053699.7	SECIS binding protein 2-like 	3070	1	0	1	0	1	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Olfr433	ENSMUST00000052975.4	olfactory receptor 433 	6	1	0	1	0	0	mmu-miR-21a-3p	-0.03	-0.13	< 0.1
Cct6b	ENSMUST00000021040.4	chaperonin containing Tcp1, subunit 6b (zeta) 	25	1	0	0	1	0	mmu-miR-21a-3p	-0.03	-0.09	< 0.1
Six4	ENSMUST00000043208.7	sine oculis-related homeobox 4 	266	1	1	0	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Hhipl1	ENSMUST00000021685.6	hedgehog interacting protein-like 1 	96	1	1	0	0	1	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Bmp2k	ENSMUST00000035635.8	BMP2 inducible kinase 	531	1	1	0	0	0	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Yy1	ENSMUST00000021692.7	YY1 transcription factor 	3503	1	0	1	0	1	mmu-miR-21a-3p	-0.03	-0.12	< 0.1
Pik3cb	ENSMUST00000035037.8	phosphatidylinositol 3-kinase, catalytic, beta polypeptide 	530	1	1	0	0	2	mmu-miR-21a-3p	-0.03	-0.06	< 0.1
Tbcc	ENSMUST00000040434.7	tubulin-specific chaperone C 	1114	1	0	1	0	1	mmu-miR-21a-3p	-0.03	-0.26	< 0.1
Arhgef38	ENSMUST00000147041.4	Rho guanine nucleotide exchange factor (GEF) 38 	88	2	0	2	0	0	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Fzd4	ENSMUST00000058755.3	frizzled homolog 4 (Drosophila) 	1499	1	0	1	0	1	mmu-miR-21a-3p	-0.03	-0.03	< 0.1
Pes1	ENSMUST00000109985.2	pescadillo homolog 1, containing BRCT domain (zebrafish) 	276	3	0	2	1	0	mmu-miR-21a-3p	-0.03	-0.13	< 0.1
Xylt1	ENSMUST00000032892.5	xylosyltransferase 1 	15	2	0	2	0	1	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
Camk4	ENSMUST00000042868.4	calcium/calmodulin-dependent protein kinase IV 	12	1	0	0	1	2	mmu-miR-21a-3p	-0.03	-0.05	< 0.1
Has3	ENSMUST00000034385.6	hyaluronan synthase 3 	30	2	0	1	1	1	mmu-miR-21a-3p	-0.03	-0.04	< 0.1
